Date,Year,Month,Day,RetroID,Visitor,Home,Site,Home,FirstBase,SecondBase,ThirdBase,LeftField,RightField,AllUmpires,Ejections,Changes
2001/10/14,2001,10,14,CLE200110140,Seattle Mariners,Cleveland Indians,Progressive Field,Rick Reed,Ed Rapuano,Greg Gibson,Dana DeMuth,Jeff Nelson,Paul Schrieber,Rick Reed;Ed Rapuano;Greg Gibson;Dana DeMuth;Jeff Nelson;Paul Schrieber,,
2001/10/15,2001,10,15,SEA200110150,Cleveland Indians,Seattle Mariners,Safeco Field,Mark Hirschbeck,Ron Kulpa,Steve Rippley,Ted Barrett,Kerwin Danley,Jerry Layne,Mark Hirschbeck;Ron Kulpa;Steve Rippley;Ted Barrett;Kerwin Danley;Jerry Layne,,
2001/10/10,2001,10,10,NYA200110100,Oakland Athletics,New York Yankees,Yankee Stadium I,Dana DeMuth,Jeff Nelson,Paul Schrieber,Rick Reed,Ed Rapuano,Greg Gibson,Dana DeMuth;Jeff Nelson;Paul Schrieber;Rick Reed;Ed Rapuano;Greg Gibson,,
2001/10/11,2001,10,11,NYA200110110,Oakland Athletics,New York Yankees,Yankee Stadium I,Jeff Nelson,Paul Schrieber,Rick Reed,Ed Rapuano,Greg Gibson,Dana DeMuth,Jeff Nelson;Paul Schrieber;Rick Reed;Ed Rapuano;Greg Gibson;Dana DeMuth,,
2001/10/13,2001,10,13,OAK200110130,New York Yankees,Oakland Athletics,Oakland-Alameda County Coliseum,Kerwin Danley,Jerry Layne,Mark Hirschbeck,Ron Kulpa,Steve Rippley,Ted Barrett,Kerwin Danley;Jerry Layne;Mark Hirschbeck;Ron Kulpa;Steve Rippley;Ted Barrett,,
2001/10/14,2001,10,14,OAK200110140,New York Yankees,Oakland Athletics,Oakland-Alameda County Coliseum,Jerry Layne,Mark Hirschbeck,Ron Kulpa,Steve Rippley,Ted Barrett,Kerwin Danley,Jerry Layne;Mark Hirschbeck;Ron Kulpa;Steve Rippley;Ted Barrett;Kerwin Danley,,
2001/10/15,2001,10,15,NYA200110150,Oakland Athletics,New York Yankees,Yankee Stadium I,Ed Rapuano,Greg Gibson,Dana DeMuth,Jeff Nelson,Paul Schrieber,Rick Reed,Ed Rapuano;Greg Gibson;Dana DeMuth;Jeff Nelson;Paul Schrieber;Rick Reed,,
2001/10/16,2001,10,16,ARI200110160,Atlanta Braves,Arizona Diamondbacks,Chase Field,Jerry Crawford,Jeff Kellogg,Angel Hernandez,Mike Reilly,Gerry Davis,Tim McClelland,Jerry Crawford;Jeff Kellogg;Angel Hernandez;Mike Reilly;Gerry Davis;Tim McClelland,,
2001/10/17,2001,10,17,ARI200110170,Atlanta Braves,Arizona Diamondbacks,Chase Field,Jeff Kellogg,Angel Hernandez,Mike Reilly,Gerry Davis,Tim McClelland,Jerry Crawford,Jeff Kellogg;Angel Hernandez;Mike Reilly;Gerry Davis;Tim McClelland;Jerry Crawford,,
2001/10/19,2001,10,19,ATL200110190,Arizona Diamondbacks,Atlanta Braves,Turner Field,Angel Hernandez,Mike Reilly,Gerry Davis,Tim McClelland,Jerry Crawford,Jeff Kellogg,Angel Hernandez;Mike Reilly;Gerry Davis;Tim McClelland;Jerry Crawford;Jeff Kellogg,,
2001/10/20,2001,10,20,ATL200110200,Arizona Diamondbacks,Atlanta Braves,Turner Field,Mike Reilly,Gerry Davis,Tim McClelland,Jerry Crawford,Jeff Kellogg,Angel Hernandez,Mike Reilly;Gerry Davis;Tim McClelland;Jerry Crawford;Jeff Kellogg;Angel Hernandez,,
2001/10/21,2001,10,21,ATL200110210,Arizona Diamondbacks,Atlanta Braves,Turner Field,Gerry Davis,Tim McClelland,Jerry Crawford,Jeff Kellogg,Angel Hernandez,Mike Reilly,Gerry Davis;Tim McClelland;Jerry Crawford;Jeff Kellogg;Angel Hernandez;Mike Reilly,,
2001/10/09,2001,10,09,HOU200110090,Atlanta Braves,Houston Astros,Minute Maid Park,Bruce Froemming,Chuck Meriwether,Mike Winters,Brian Gorman,Jim Joyce,Mike Everitt,Bruce Froemming;Chuck Meriwether;Mike Winters;Brian Gorman;Jim Joyce;Mike Everitt,,
2001/10/10,2001,10,10,HOU200110100,Atlanta Braves,Houston Astros,Minute Maid Park,Chuck Meriwether,Mike Winters,Brian Gorman,Jim Joyce,Mike Everitt,Bruce Froemming,Chuck Meriwether;Mike Winters;Brian Gorman;Jim Joyce;Mike Everitt;Bruce Froemming,,
2001/10/12,2001,10,12,ATL200110120,Houston Astros,Atlanta Braves,Turner Field,Larry Young,Tim Tschida,Dale Scott,Alfonso Marquez,Randy Marsh,John Hirschbeck,Larry Young;Tim Tschida;Dale Scott;Alfonso Marquez;Randy Marsh;John Hirschbeck,,
2001/10/09,2001,10,09,ARI200110090,St. Louis Cardinals,Arizona Diamondbacks,Chase Field,Randy Marsh,John Hirschbeck,Larry Young,Tim Tschida,Dale Scott,Alfonso Marquez,Randy Marsh;John Hirschbeck;Larry Young;Tim Tschida;Dale Scott;Alfonso Marquez,,
2001/10/10,2001,10,10,ARI200110100,St. Louis Cardinals,Arizona Diamondbacks,Chase Field,John Hirschbeck,Larry Young,Tim Tschida,Dale Scott,Alfonso Marquez,Randy Marsh,John Hirschbeck;Larry Young;Tim Tschida;Dale Scott;Alfonso Marquez;Randy Marsh,,
2001/10/12,2001,10,12,SLN200110120,Arizona Diamondbacks,St. Louis Cardinals,Busch Stadium II,Mike Winters,Brian Gorman,Jim Joyce,Mike Everitt,Bruce Froemming,Chuck Meriwether,Mike Winters;Brian Gorman;Jim Joyce;Mike Everitt;Bruce Froemming;Chuck Meriwether,,
2001/10/13,2001,10,13,SLN200110130,Arizona Diamondbacks,St. Louis Cardinals,Busch Stadium II,Brian Gorman,Jim Joyce,Mike Everitt,Bruce Froemming,Chuck Meriwether,Mike Winters,Brian Gorman;Jim Joyce;Mike Everitt;Bruce Froemming;Chuck Meriwether;Mike Winters,,
2001/10/14,2001,10,14,ARI200110140,St. Louis Cardinals,Arizona Diamondbacks,Chase Field,Jim Joyce,Mike Everitt,Bruce Froemming,Chuck Meriwether,Mike Winters,Brian Gorman,Jim Joyce;Mike Everitt;Bruce Froemming;Chuck Meriwether;Mike Winters;Brian Gorman,,
2001/10/27,2001,10,27,ARI200110270,New York Yankees,Arizona Diamondbacks,Chase Field,Steve Rippley,Mark Hirschbeck,Dale Scott,Ed Rapuano,Jim Joyce,Dana DeMuth,Steve Rippley;Mark Hirschbeck;Dale Scott;Ed Rapuano;Jim Joyce;Dana DeMuth,,
2001/10/28,2001,10,28,ARI200110280,New York Yankees,Arizona Diamondbacks,Chase Field,Mark Hirschbeck,Dale Scott,Ed Rapuano,Jim Joyce,Dana DeMuth,Steve Rippley,Mark Hirschbeck;Dale Scott;Ed Rapuano;Jim Joyce;Dana DeMuth;Steve Rippley,,
2001/10/30,2001,10,30,NYA200110300,Arizona Diamondbacks,New York Yankees,Yankee Stadium I,Dale Scott,Ed Rapuano,Jim Joyce,Dana DeMuth,Steve Rippley,Mark Hirschbeck,Dale Scott;Ed Rapuano;Jim Joyce;Dana DeMuth;Steve Rippley;Mark Hirschbeck,,
2001/10/31,2001,10,31,NYA200110310,Arizona Diamondbacks,New York Yankees,Yankee Stadium I,Ed Rapuano,Jim Joyce,Dana DeMuth,Steve Rippley,Mark Hirschbeck,Dale Scott,Ed Rapuano;Jim Joyce;Dana DeMuth;Steve Rippley;Mark Hirschbeck;Dale Scott,,
2001/11/01,2001,11,01,NYA200111010,Arizona Diamondbacks,New York Yankees,Yankee Stadium I,Jim Joyce,Dana DeMuth,Steve Rippley,Mark Hirschbeck,Dale Scott,Ed Rapuano,Jim Joyce;Dana DeMuth;Steve Rippley;Mark Hirschbeck;Dale Scott;Ed Rapuano,,
2001/11/03,2001,11,03,ARI200111030,New York Yankees,Arizona Diamondbacks,Chase Field,Dana DeMuth,Steve Rippley,Mark Hirschbeck,Dale Scott,Ed Rapuano,Jim Joyce,Dana DeMuth;Steve Rippley;Mark Hirschbeck;Dale Scott;Ed Rapuano;Jim Joyce,,
2001/11/04,2001,11,04,ARI200111040,New York Yankees,Arizona Diamondbacks,Chase Field,Steve Rippley,Mark Hirschbeck,Dale Scott,Ed Rapuano,Jim Joyce,Dana DeMuth,Steve Rippley;Mark Hirschbeck;Dale Scott;Ed Rapuano;Jim Joyce;Dana DeMuth,,
2002/10/08,2002,10,08,MIN200210080,Anaheim Angels,Minnesota Twins,Hubert H. Humphrey Metrodome,Ed Montague,Mike Everitt,Brian Gorman,Larry Young,Dana DeMuth,Ed Rapuano,Ed Montague;Mike Everitt;Brian Gorman;Larry Young;Dana DeMuth;Ed Rapuano,,
2002/10/09,2002,10,09,MIN200210090,Anaheim Angels,Minnesota Twins,Hubert H. Humphrey Metrodome,Mike Everitt,Brian Gorman,Larry Young,Dana DeMuth,Ed Rapuano,Ed Montague,Mike Everitt;Brian Gorman;Larry Young;Dana DeMuth;Ed Rapuano;Ed Montague,,
2002/10/11,2002,10,11,ANA200210110,Minnesota Twins,Anaheim Angels,Angel Stadium of Anaheim,Brian Gorman,Larry Young,Dana DeMuth,Ed Rapuano,Ed Montague,Mike Everitt,Brian Gorman;Larry Young;Dana DeMuth;Ed Rapuano;Ed Montague;Mike Everitt,,
2002/10/12,2002,10,12,ANA200210120,Minnesota Twins,Anaheim Angels,Angel Stadium of Anaheim,Larry Young,Dana DeMuth,Ed Rapuano,Ed Montague,Mike Everitt,Brian Gorman,Larry Young;Dana DeMuth;Ed Rapuano;Ed Montague;Mike Everitt;Brian Gorman,,
2002/10/13,2002,10,13,ANA200210130,Minnesota Twins,Anaheim Angels,Angel Stadium of Anaheim,Dana DeMuth,Ed Rapuano,Ed Montague,Mike Everitt,Brian Gorman,Larry Young,Dana DeMuth;Ed Rapuano;Ed Montague;Mike Everitt;Brian Gorman;Larry Young,,
2002/10/01,2002,10,01,OAK200210010,Minnesota Twins,Oakland Athletics,Oakland-Alameda County Coliseum,Gerry Davis,Chuck Meriwether,Alfonso Marquez,Derryl Cousins,Joe West,Laz Diaz,Gerry Davis;Chuck Meriwether;Alfonso Marquez;Derryl Cousins;Joe West;Laz Diaz,,
2002/10/02,2002,10,02,OAK200210020,Minnesota Twins,Oakland Athletics,Oakland-Alameda County Coliseum,Chuck Meriwether,Alfonso Marquez,Derryl Cousins,Joe West,Laz Diaz,Gerry Davis,Chuck Meriwether;Alfonso Marquez;Derryl Cousins;Joe West;Laz Diaz;Gerry Davis,,
2002/10/04,2002,10,04,MIN200210040,Oakland Athletics,Minnesota Twins,Hubert H. Humphrey Metrodome,Jim Joyce,Mike Winters,Tim McClelland,Fieldin Culbreth,Jerry Crawford,Doug Eddings,Jim Joyce;Mike Winters;Tim McClelland;Fieldin Culbreth;Jerry Crawford;Doug Eddings,,
2002/10/05,2002,10,05,MIN200210050,Oakland Athletics,Minnesota Twins,Hubert H. Humphrey Metrodome,Mike Winters,Tim McClelland,Fieldin Culbreth,Jerry Crawford,Doug Eddings,Jim Joyce,Mike Winters;Tim McClelland;Fieldin Culbreth;Jerry Crawford;Doug Eddings;Jim Joyce,,
2002/10/06,2002,10,06,OAK200210060,Minnesota Twins,Oakland Athletics,Oakland-Alameda County Coliseum,Joe West,Laz Diaz,Gerry Davis,Chuck Meriwether,Alfonso Marquez,Derryl Cousins,Joe West;Laz Diaz;Gerry Davis;Chuck Meriwether;Alfonso Marquez;Derryl Cousins,,
2002/10/01,2002,10,01,NYA200210010,Anaheim Angels,New York Yankees,Yankee Stadium I,Jerry Crawford,Doug Eddings,Jim Joyce,Mike Winters,Tim McClelland,Fieldin Culbreth,Jerry Crawford;Doug Eddings;Jim Joyce;Mike Winters;Tim McClelland;Fieldin Culbreth,,
2002/10/02,2002,10,02,NYA200210020,Anaheim Angels,New York Yankees,Yankee Stadium I,Doug Eddings,Jim Joyce,Mike Winters,Tim McClelland,Fieldin Culbreth,Jerry Crawford,Doug Eddings;Jim Joyce;Mike Winters;Tim McClelland;Fieldin Culbreth;Jerry Crawford,,
2002/10/04,2002,10,04,ANA200210040,New York Yankees,Anaheim Angels,Angel Stadium of Anaheim,Alfonso Marquez,Derryl Cousins,Joe West,Laz Diaz,Gerry Davis,Chuck Meriwether,Alfonso Marquez;Derryl Cousins;Joe West;Laz Diaz;Gerry Davis;Chuck Meriwether,,
2002/10/05,2002,10,05,ANA200210050,New York Yankees,Anaheim Angels,Angel Stadium of Anaheim,Derryl Cousins,Joe West,Laz Diaz,Gerry Davis,Chuck Meriwether,Alfonso Marquez,Derryl Cousins;Joe West;Laz Diaz;Gerry Davis;Chuck Meriwether;Alfonso Marquez,,
2002/10/09,2002,10,09,SLN200210090,San Francisco Giants,St. Louis Cardinals,Busch Stadium II,Randy Marsh,Jeff Nelson,Dale Scott,Jeff Kellogg,Tim Welke,Charlie Reliford,Randy Marsh;Jeff Nelson;Dale Scott;Jeff Kellogg;Tim Welke;Charlie Reliford,,
2002/10/10,2002,10,10,SLN200210100,San Francisco Giants,St. Louis Cardinals,Busch Stadium II,Jeff Nelson,Dale Scott,Jeff Kellogg,Tim Welke,Charlie Reliford,Randy Marsh,Jeff Nelson;Dale Scott;Jeff Kellogg;Tim Welke;Charlie Reliford;Randy Marsh,,
2002/10/12,2002,10,12,SFN200210120,St. Louis Cardinals,San Francisco Giants,AT&T Park,Dale Scott,Jeff Kellogg,Tim Welke,Charlie Reliford,Randy Marsh,Jeff Nelson,Dale Scott;Jeff Kellogg;Tim Welke;Charlie Reliford;Randy Marsh;Jeff Nelson,,
2002/10/13,2002,10,13,SFN200210130,St. Louis Cardinals,San Francisco Giants,AT&T Park,Jeff Kellogg,Tim Welke,Charlie Reliford,Randy Marsh,Jeff Nelson,Dale Scott,Jeff Kellogg;Tim Welke;Charlie Reliford;Randy Marsh;Jeff Nelson;Dale Scott,,
2002/10/14,2002,10,14,SFN200210140,St. Louis Cardinals,San Francisco Giants,AT&T Park,Tim Welke,Charlie Reliford,Randy Marsh,Jeff Nelson,Dale Scott,Jeff Kellogg,Tim Welke;Charlie Reliford;Randy Marsh;Jeff Nelson;Dale Scott;Jeff Kellogg,,
2002/10/01,2002,10,01,ARI200210010,St. Louis Cardinals,Arizona Diamondbacks,Chase Field,Bruce Froemming,Bill Miller,Ron Kulpa,Gary Darling,Steve Rippley,Mark Hirschbeck,Bruce Froemming;Bill Miller;Ron Kulpa;Gary Darling;Steve Rippley;Mark Hirschbeck,,
2002/10/03,2002,10,03,ARI200210030,St. Louis Cardinals,Arizona Diamondbacks,Chase Field,Bill Miller,Ron Kulpa,Gary Darling,Steve Rippley,Mark Hirschbeck,Bruce Froemming,Bill Miller;Ron Kulpa;Gary Darling;Steve Rippley;Mark Hirschbeck;Bruce Froemming,,
2002/10/05,2002,10,05,SLN200210050,Arizona Diamondbacks,St. Louis Cardinals,Busch Stadium II,Angel Hernandez,Jerry Layne,Tim Tschida,Ted Barrett,Mike Reilly,Paul Emmel,Angel Hernandez;Jerry Layne;Tim Tschida;Ted Barrett;Mike Reilly;Paul Emmel,,
2002/10/02,2002,10,02,ATL200210020,San Francisco Giants,Atlanta Braves,Turner Field,Mike Reilly,Paul Emmel,Angel Hernandez,Jerry Layne,Tim Tschida,Ted Barrett,Mike Reilly;Paul Emmel;Angel Hernandez;Jerry Layne;Tim Tschida;Ted Barrett,,
2002/10/03,2002,10,03,ATL200210030,San Francisco Giants,Atlanta Braves,Turner Field,Paul Emmel,Angel Hernandez,Jerry Layne,Tim Tschida,Ted Barrett,Mike Reilly,Paul Emmel;Angel Hernandez;Jerry Layne;Tim Tschida;Ted Barrett;Mike Reilly,,
2002/10/05,2002,10,05,SFN200210050,Atlanta Braves,San Francisco Giants,AT&T Park,Ron Kulpa,Gary Darling,Steve Rippley,Mark Hirschbeck,Bruce Froemming,Bill Miller,Ron Kulpa;Gary Darling;Steve Rippley;Mark Hirschbeck;Bruce Froemming;Bill Miller,,
2002/10/06,2002,10,06,SFN200210060,Atlanta Braves,San Francisco Giants,AT&T Park,Gary Darling,Steve Rippley,Mark Hirschbeck,Bruce Froemming,Bill Miller,Ron Kulpa,Gary Darling;Steve Rippley;Mark Hirschbeck;Bruce Froemming;Bill Miller;Ron Kulpa,,
2002/10/07,2002,10,07,ATL200210070,San Francisco Giants,Atlanta Braves,Turner Field,Jerry Layne,Tim Tschida,Ted Barrett,Mike Reilly,Paul Emmel,Angel Hernandez,Jerry Layne;Tim Tschida;Ted Barrett;Mike Reilly;Paul Emmel;Angel Hernandez,,
2002/10/19,2002,10,19,ANA200210190,San Francisco Giants,Anaheim Angels,Angel Stadium of Anaheim,Jerry Crawford,Angel Hernandez,Tim Tschida,Mike Winters,Mike Reilly,Tim McClelland,Jerry Crawford;Angel Hernandez;Tim Tschida;Mike Winters;Mike Reilly;Tim McClelland,,
2002/10/20,2002,10,20,ANA200210200,San Francisco Giants,Anaheim Angels,Angel Stadium of Anaheim,Angel Hernandez,Tim Tschida,Mike Winters,Mike Reilly,Tim McClelland,Jerry Crawford,Angel Hernandez;Tim Tschida;Mike Winters;Mike Reilly;Tim McClelland;Jerry Crawford,,
2002/10/22,2002,10,22,SFN200210220,Anaheim Angels,San Francisco Giants,AT&T Park,Tim Tschida,Mike Winters,Mike Reilly,Tim McClelland,Jerry Crawford,Angel Hernandez,Tim Tschida;Mike Winters;Mike Reilly;Tim McClelland;Jerry Crawford;Angel Hernandez,,
2002/10/23,2002,10,23,SFN200210230,Anaheim Angels,San Francisco Giants,AT&T Park,Mike Winters,Mike Reilly,Tim McClelland,Jerry Crawford,Angel Hernandez,Tim Tschida,Mike Winters;Mike Reilly;Tim McClelland;Jerry Crawford;Angel Hernandez;Tim Tschida,,
2002/10/24,2002,10,24,SFN200210240,Anaheim Angels,San Francisco Giants,AT&T Park,Mike Reilly,Tim McClelland,Jerry Crawford,Angel Hernandez,Tim Tschida,Mike Winters,Mike Reilly;Tim McClelland;Jerry Crawford;Angel Hernandez;Tim Tschida;Mike Winters,,
2002/10/26,2002,10,26,ANA200210260,San Francisco Giants,Anaheim Angels,Angel Stadium of Anaheim,Tim McClelland,Jerry Crawford,Angel Hernandez,Tim Tschida,Mike Winters,Mike Reilly,Tim McClelland;Jerry Crawford;Angel Hernandez;Tim Tschida;Mike Winters;Mike Reilly,,
2002/10/27,2002,10,27,ANA200210270,San Francisco Giants,Anaheim Angels,Angel Stadium of Anaheim,Jerry Crawford,Angel Hernandez,Tim Tschida,Mike Winters,Mike Reilly,Tim McClelland,Jerry Crawford;Angel Hernandez;Tim Tschida;Mike Winters;Mike Reilly;Tim McClelland,,
2003/10/08,2003,10,08,NYA200310080,Boston Red Sox,New York Yankees,Yankee Stadium I,Tim McClelland,Terry Craft,Alfonso Marquez,Derryl Cousins,Joe West,Angel Hernandez,Tim McClelland;Terry Craft;Alfonso Marquez;Derryl Cousins;Joe West;Angel Hernandez,,
2003/10/09,2003,10,09,NYA200310090,Boston Red Sox,New York Yankees,Yankee Stadium I,Terry Craft,Alfonso Marquez,Derryl Cousins,Joe West,Angel Hernandez,Tim McClelland,Terry Craft;Alfonso Marquez;Derryl Cousins;Joe West;Angel Hernandez;Tim McClelland,,
2003/10/11,2003,10,11,BOS200310110,New York Yankees,Boston Red Sox,Fenway Park,Alfonso Marquez,Derryl Cousins,Joe West,Angel Hernandez,Tim McClelland,Terry Craft,Alfonso Marquez;Derryl Cousins;Joe West;Angel Hernandez;Tim McClelland;Terry Craft,,
2003/10/13,2003,10,13,BOS200310130,New York Yankees,Boston Red Sox,Fenway Park,Derryl Cousins,Joe West,Angel Hernandez,Tim McClelland,Terry Craft,Alfonso Marquez,Derryl Cousins;Joe West;Angel Hernandez;Tim McClelland;Terry Craft;Alfonso Marquez,,
2003/10/14,2003,10,14,BOS200310140,New York Yankees,Boston Red Sox,Fenway Park,Joe West,Angel Hernandez,Tim McClelland,Terry Craft,Alfonso Marquez,Derryl Cousins,Joe West;Angel Hernandez;Tim McClelland;Terry Craft;Alfonso Marquez;Derryl Cousins,,
2003/10/15,2003,10,15,NYA200310150,Boston Red Sox,New York Yankees,Yankee Stadium I,Angel Hernandez,Tim McClelland,Terry Craft,Alfonso Marquez,Derryl Cousins,Joe West,Angel Hernandez;Tim McClelland;Terry Craft;Alfonso Marquez;Derryl Cousins;Joe West,,
2003/10/16,2003,10,16,NYA200310160,Boston Red Sox,New York Yankees,Yankee Stadium I,Tim McClelland,Terry Craft,Alfonso Marquez,Derryl Cousins,Joe West,Angel Hernandez,Tim McClelland;Terry Craft;Alfonso Marquez;Derryl Cousins;Joe West;Angel Hernandez,,
2003/09/30,2003,09,30,NYA200309300,Minnesota Twins,New York Yankees,Yankee Stadium I,Ed Montague,Ted Barrett,Paul Emmel,Gerry Davis,Jim Joyce,Bill Welke,Ed Montague;Ted Barrett;Paul Emmel;Gerry Davis;Jim Joyce;Bill Welke,,
2003/10/02,2003,10,02,NYA200310020,Minnesota Twins,New York Yankees,Yankee Stadium I,Ted Barrett,Paul Emmel,Gerry Davis,Jim Joyce,Bill Welke,Ed Montague,Ted Barrett;Paul Emmel;Gerry Davis;Jim Joyce;Bill Welke;Ed Montague,,
2003/10/04,2003,10,04,MIN200310040,New York Yankees,Minnesota Twins,Hubert H. Humphrey Metrodome,Wally Bell,Gary Darling,Tim Welke,Greg Gibson,Randy Marsh,Eric Cooper,Wally Bell;Gary Darling;Tim Welke;Greg Gibson;Randy Marsh;Eric Cooper,,
2003/10/05,2003,10,05,MIN200310050,New York Yankees,Minnesota Twins,Hubert H. Humphrey Metrodome,Gary Darling,Tim Welke,Greg Gibson,Randy Marsh,Eric Cooper,Wally Bell,Gary Darling;Tim Welke;Greg Gibson;Randy Marsh;Eric Cooper;Wally Bell,,
2003/10/01,2003,10,01,OAK200310010,Boston Red Sox,Oakland Athletics,Oakland-Alameda County Coliseum,Randy Marsh,Eric Cooper,Wally Bell,Gary Darling,Tim Welke,Greg Gibson,Randy Marsh;Eric Cooper;Wally Bell;Gary Darling;Tim Welke;Greg Gibson,,
2003/10/02,2003,10,02,OAK200310020,Boston Red Sox,Oakland Athletics,Oakland-Alameda County Coliseum,Eric Cooper,Wally Bell,Gary Darling,Tim Welke,Greg Gibson,Randy Marsh,Eric Cooper;Wally Bell;Gary Darling;Tim Welke;Greg Gibson;Randy Marsh,,
2003/10/04,2003,10,04,BOS200310040,Oakland Athletics,Boston Red Sox,Fenway Park,Paul Emmel,Gerry Davis,Jim Joyce,Bill Welke,Ed Montague,Ted Barrett,Paul Emmel;Gerry Davis;Jim Joyce;Bill Welke;Ed Montague;Ted Barrett,,
2003/10/05,2003,10,05,BOS200310050,Oakland Athletics,Boston Red Sox,Fenway Park,Gerry Davis,Jim Joyce,Bill Welke,Ed Montague,Ted Barrett,Paul Emmel,Gerry Davis;Jim Joyce;Bill Welke;Ed Montague;Ted Barrett;Paul Emmel,,
2003/10/06,2003,10,06,OAK200310060,Boston Red Sox,Oakland Athletics,Oakland-Alameda County Coliseum,Tim Welke,Greg Gibson,Randy Marsh,Eric Cooper,Wally Bell,Gary Darling,Tim Welke;Greg Gibson;Randy Marsh;Eric Cooper;Wally Bell;Gary Darling,,
2003/10/07,2003,10,07,CHN200310070,Florida Marlins,Chicago Cubs,Wrigley Field,Jerry Crawford,Chuck Meriwether,Fieldin Culbreth,Mike Everitt,Larry Poncino,Mike Reilly,Jerry Crawford;Chuck Meriwether;Fieldin Culbreth;Mike Everitt;Larry Poncino;Mike Reilly,,umphp: Mike Reilly 4th inning;RightField: (None) 4th inning
2003/10/08,2003,10,08,CHN200310080,Florida Marlins,Chicago Cubs,Wrigley Field,Chuck Meriwether,Fieldin Culbreth,Larry Vanover,Mike Everitt,Larry Poncino,Mike Reilly,Chuck Meriwether;Fieldin Culbreth;Larry Vanover;Mike Everitt;Larry Poncino;Mike Reilly,,
2003/10/10,2003,10,10,FLO200310100,Chicago Cubs,Florida Marlins,Sun Life Stadium,Fieldin Culbreth,Mike Everitt,Larry Poncino,Mike Reilly,Jerry Crawford,Chuck Meriwether,Fieldin Culbreth;Mike Everitt;Larry Poncino;Mike Reilly;Jerry Crawford;Chuck Meriwether,,
2003/10/11,2003,10,11,FLO200310110,Chicago Cubs,Florida Marlins,Sun Life Stadium,Mike Everitt,Larry Poncino,Mike Reilly,Jerry Crawford,Chuck Meriwether,Fieldin Culbreth,Mike Everitt;Larry Poncino;Mike Reilly;Jerry Crawford;Chuck Meriwether;Fieldin Culbreth,,
2003/10/12,2003,10,12,FLO200310120,Chicago Cubs,Florida Marlins,Sun Life Stadium,Larry Poncino,Mike Reilly,Jerry Crawford,Chuck Meriwether,Fieldin Culbreth,Mike Everitt,Larry Poncino;Mike Reilly;Jerry Crawford;Chuck Meriwether;Fieldin Culbreth;Mike Everitt,,
2003/10/14,2003,10,14,CHN200310140,Florida Marlins,Chicago Cubs,Wrigley Field,Mike Reilly,Jerry Crawford,Chuck Meriwether,Fieldin Culbreth,Mike Everitt,Larry Poncino,Mike Reilly;Jerry Crawford;Chuck Meriwether;Fieldin Culbreth;Mike Everitt;Larry Poncino,,
2003/10/15,2003,10,15,CHN200310150,Florida Marlins,Chicago Cubs,Wrigley Field,Jerry Crawford,Chuck Meriwether,Fieldin Culbreth,Mike Everitt,Larry Poncino,Mike Reilly,Jerry Crawford;Chuck Meriwether;Fieldin Culbreth;Mike Everitt;Larry Poncino;Mike Reilly,,
2003/09/30,2003,09,30,ATL200309300,Chicago Cubs,Atlanta Braves,Turner Field,Bruce Froemming,Hunter Wendelstedt,Dale Scott,Gary Cederstrom,Jeff Kellogg,Phil Cuzzi,Bruce Froemming;Hunter Wendelstedt;Dale Scott;Gary Cederstrom;Jeff Kellogg;Phil Cuzzi,,
2003/10/01,2003,10,01,ATL200310010,Chicago Cubs,Atlanta Braves,Turner Field,Hunter Wendelstedt,Dale Scott,Gary Cederstrom,Jeff Kellogg,Phil Cuzzi,Bruce Froemming,Hunter Wendelstedt;Dale Scott;Gary Cederstrom;Jeff Kellogg;Phil Cuzzi;Bruce Froemming,,
2003/10/03,2003,10,03,CHN200310030,Atlanta Braves,Chicago Cubs,Wrigley Field,Brian Gorman,Larry Young,Ed Rapuano,Mark Wegner,John Hirschbeck,Bill Miller,Brian Gorman;Larry Young;Ed Rapuano;Mark Wegner;John Hirschbeck;Bill Miller,,
2003/10/04,2003,10,04,CHN200310040,Atlanta Braves,Chicago Cubs,Wrigley Field,Larry Young,Ed Rapuano,Mark Wegner,John Hirschbeck,Bill Miller,Brian Gorman,Larry Young;Ed Rapuano;Mark Wegner;John Hirschbeck;Bill Miller;Brian Gorman,,
2003/10/05,2003,10,05,ATL200310050,Chicago Cubs,Atlanta Braves,Turner Field,Jeff Kellogg,Phil Cuzzi,Bruce Froemming,Hunter Wendelstedt,Dale Scott,Gary Cederstrom,Jeff Kellogg;Phil Cuzzi;Bruce Froemming;Hunter Wendelstedt;Dale Scott;Gary Cederstrom,,
2003/09/30,2003,09,30,SFN200309300,Florida Marlins,San Francisco Giants,AT&T Park,John Hirschbeck,Bill Miller,Brian Gorman,Larry Young,Ed Rapuano,Mark Wegner,John Hirschbeck;Bill Miller;Brian Gorman;Larry Young;Ed Rapuano;Mark Wegner,,
2003/10/01,2003,10,01,SFN200310010,Florida Marlins,San Francisco Giants,AT&T Park,Bill Miller,Brian Gorman,Larry Young,Ed Rapuano,Mark Wegner,John Hirschbeck,Bill Miller;Brian Gorman;Larry Young;Ed Rapuano;Mark Wegner;John Hirschbeck,,
2003/10/03,2003,10,03,FLO200310030,San Francisco Giants,Florida Marlins,Sun Life Stadium,Dale Scott,Gary Cederstrom,Jeff Kellogg,Phil Cuzzi,Bruce Froemming,Hunter Wendelstedt,Dale Scott;Gary Cederstrom;Jeff Kellogg;Phil Cuzzi;Bruce Froemming;Hunter Wendelstedt,,
